file_path,file,snapshot_index,physical_time,num_cycles,file_size,physical_content_sha256,coordinates,root_grid_size_x1_x2_x3,mesh_block_size_x1_x2_x3,num_meshblocks,max_level,level_distribution,variable_names,dataset_shapes,component_basis_metadata,physical_units_metadata,code_version_metadata
/mnt/d/GRMHD_data/mad98.prim.00010.athdf,mad98.prim.00010.athdf,10,100.00120527742337,55707,91779072,a63c6eb8d337e73f61872085d799564426c1849da721d38becce026237576877,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00011.athdf,mad98.prim.00011.athdf,11,110.00006921544309,61277,91779072,d629e06a2e82bc17bdbf8a57209f4c78c2ffdda92e1e8401c47bbaf18d0eafe9,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00012.athdf,mad98.prim.00012.athdf,12,120.0007282816384,66848,91779072,5cf4c843a38dd26c9c18c8dacab6a0a65ca6d5baf0d7071461f1439c7f6f3181,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00013.athdf,mad98.prim.00013.athdf,13,130.0013873478337,72419,91779072,75c0c63f37f89d60214bac63e3878a2a1658958d6bc1bdc9357f32d75811d17d,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00014.athdf,mad98.prim.00014.athdf,14,140.00025128585344,77989,91779072,8254462f3b102c98fc35a51398d7b16410c1e555c1d39fb177509ae9ab5263b2,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00015.athdf,mad98.prim.00015.athdf,15,150.00091035204875,83560,91779072,8bb2703b138b0817584085d6e20a34d938adff6c466dcf06eafff06a07e31871,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00016.athdf,mad98.prim.00016.athdf,16,160.00156941824406,89131,91779072,52ec2a4b7a78b7c17eb4667373dd50028147b57ffebeab66290b8e3b84faac90,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00017.athdf,mad98.prim.00017.athdf,17,170.00043335626378,94701,91779072,40abc6064aa648f64ae39cb2e8576e8170cdb38596400f13d65d13d70ae66bae,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00018.athdf,mad98.prim.00018.athdf,18,180.0010924224591,100272,91779072,a9b7316cabca182ac0a6528a6e8c5c6c32a77bbec1d575e7aa2db9a671b062f7,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00019.athdf,mad98.prim.00019.athdf,19,190.0017514886544,105843,91779072,d1495e9e6be4db41d6b0716a7c889783f27008628cdf5cfebc645d6b2e9473cc,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00020.athdf,mad98.prim.00020.athdf,20,200.00061542667413,111413,91779072,2c7aa898e9695568e62560c7d345d233cde89d2ea890942cc90617253417e407,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00021.athdf,mad98.prim.00021.athdf,21,210.00127449286944,116984,91779072,e415dbce6c192ba3fb43dd144195c0d57a7fe74993d523cd19abde2a3caffd1b,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00022.athdf,mad98.prim.00022.athdf,22,220.00013843088917,122554,91779072,a930ac4f291b35901f25ab8745993cd28705f5549de64d5b83d226bd942674ba,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00023.athdf,mad98.prim.00023.athdf,23,230.00079749708448,128125,91779072,d32dbe522e48c38b384fe7dd5f1f87bb9443c7f56f9c8a3599672bfb0370ee47,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00024.athdf,mad98.prim.00024.athdf,24,240.0014565632798,133696,91779072,e7bdda8166f31018e9be08fba6401ee9c706bd0c13ce0059f03bc8950882eab7,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00025.athdf,mad98.prim.00025.athdf,25,250.0003205012995,139266,91779072,2d46c9349256e6c4e9bcdb2e897bfbb8d9fd6659366e63b3493f18fa04be78d3,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00026.athdf,mad98.prim.00026.athdf,26,260.0009795674315,144837,91779072,0df0567ab6e5828d88917f8ad62741a8865509829bd8ae9e90d9a268927676b5,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00027.athdf,mad98.prim.00027.athdf,27,270.0016386334685,150408,91779072,ff18d905da60da1cdc2876d6d4700ec6a90e774e80297bd12c6677e6fd9f0f09,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00028.athdf,mad98.prim.00028.athdf,28,280.0005025713299,155978,91779072,b7eabde2ecbed3a365a01a53302ecf07c410ca6dd3a4534e7924a1a32ef7d492,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00029.athdf,mad98.prim.00029.athdf,29,290.00116163736686,161549,91779072,cee7ec28fde5b5839467d372ba33c770debc1025210e7854c6102a36df42e31d,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00030.athdf,mad98.prim.00030.athdf,30,300.0000255752283,167119,91779072,41d2817b7d1c4f1316186efd056807ecfcdfb237bd4d45ba1f134122ee8c3848,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00031.athdf,mad98.prim.00031.athdf,31,310.00068464126525,172690,91779072,eb1d133726ec93074e4bd6d0204add159adda48c2b2b1497d4d74289dd22197f,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00032.athdf,mad98.prim.00032.athdf,32,320.0013437073022,178261,91779072,55955e8e1317f9ccaff00b0d8a60bd07f6cbefeda0bae08770fcb70dcf555bad,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00033.athdf,mad98.prim.00033.athdf,33,330.00020764516364,183831,91779072,919fbb3408b40651b73dfd3f06f0771c01535a3acbdcea10a3c852f86dd65889,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00034.athdf,mad98.prim.00034.athdf,34,340.0008667112006,189402,91779072,35b22fcc927047ea6711d4acea4236a6b93b7cc54a184f0f146d6b3b41bb855e,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00035.athdf,mad98.prim.00035.athdf,35,350.0015257772376,194973,91779072,a1f56f31925fce29defd76686f7dcdc7a14ab080046bcf2103fd843f98c5f35c,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00036.athdf,mad98.prim.00036.athdf,36,360.000389715099,200543,91779072,f8e291f75fb8827758d9bda8782624d976680188056e07a03a77f9c9571eb97e,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00037.athdf,mad98.prim.00037.athdf,37,370.001048781136,206114,91779072,aae7ede7b2b6bca2acc680a7c6af8a99d0e859a6d1a80c8a37e1eabd832d35b5,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00038.athdf,mad98.prim.00038.athdf,38,380.00170784717295,211685,91779072,ee7ae97a854c122366d398ea3fd2a941b8d3fe60296862d719852dc5c9d2679a,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00039.athdf,mad98.prim.00039.athdf,39,390.00057178503437,217255,91779072,97c807aba28621da97699e8dbdb516eca3672ee0072b4abff82222f21dcc8ccc,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00040.athdf,mad98.prim.00040.athdf,40,400.00123085107134,222826,91779072,836238e939f7693b3411775f354ea2073f760af58bb9e1f9472e6ef7fe330398,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00041.athdf,mad98.prim.00041.athdf,41,410.00009478893276,228396,91779072,6ceff65c7afb3be5729b0cb841ba7e73d357a0de846ec5dbf9f8fe3978636283,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00042.athdf,mad98.prim.00042.athdf,42,420.00075385496973,233967,91779072,4e8407e65a7d54bbc0d723227153e4da662749ebe9c44f907e04a3961976cce4,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
/mnt/d/GRMHD_data/mad98.prim.00043.athdf,mad98.prim.00043.athdf,43,430.0014129210067,239538,91779072,17e7301545b5806778b08191bf8854d92b755b953541b0630299e50c2a1ed868,kerr-schild,"[88, 32, 16]","[22, 4, 16]",2020,3,"{""0"": 4, ""1"": 96, ""2"": 896, ""3"": 1024}","[""rho"", ""press"", ""vel1"", ""vel2"", ""vel3"", ""Bcc1"", ""Bcc2"", ""Bcc3""]","{""B"": [3, 2020, 16, 4, 22], ""prim"": [5, 2020, 16, 4, 22]}",not_available; project treats stored spherical KS coordinate components,not_available,"""not_available"""
