accumulation_count,base_only_gradient_norm,clipping_triggered,epoch,global_optimizer_step,h1_only_gradient_norm,h1_to_base_gradient_ratio,learning_rate,nonfinite,optimizer_step_in_epoch,parameter_update_norm,total_gradient_norm_after_clip,total_gradient_norm_before_clip
4,19.73514747619629,True,2,44,273.30548095703125,13.848666765053613,0.0009968592488416748,False,3,0.6749584078788757,1.0,290.9694519042969
4,21.402353286743164,True,2,45,345.4309387207031,16.139857804079263,0.0009968592488416748,False,4,0.6717063188552856,1.0,364.2641906738281
4,24.99781036376953,True,2,46,377.2792053222656,15.092490095415462,0.0009968592488416748,False,5,0.6689072847366333,0.9999999403953552,399.3936462402344
4,25.48968505859375,True,2,47,380.5753479003906,14.930562971866971,0.0009968592488416748,False,6,0.6663302183151245,0.9999999403953552,402.8331604003906
4,26.295225143432617,True,2,48,379.21466064453125,14.421426649744518,0.0009968592488416748,False,7,0.6636990308761597,0.9999999403953552,402.4999694824219
4,27.410234451293945,True,2,49,430.488525390625,15.705393770183644,0.0009968592488416748,False,8,0.6601144671440125,1.0,453.2850341796875
4,23.270402908325195,True,2,50,325.0084228515625,13.96660058409594,0.0009968592488416748,False,9,0.6567302942276001,1.0,345.6960144042969
4,30.779932022094727,True,2,51,354.4703063964844,11.516279702698347,0.0009968592488416748,False,10,0.6533474922180176,0.9999998807907104,379.9443359375
4,30.348329544067383,True,2,52,441.67108154296875,14.553390192420276,0.0009968592488416748,False,11,0.6506426334381104,0.9999999403953552,466.768310546875
4,33.73746109008789,True,2,53,457.6214904785156,13.564194687221601,0.0009968592488416748,False,12,0.6478790640830994,1.0,483.7865905761719
4,38.10734939575195,True,2,54,485.6922607421875,12.745369815627493,0.0009968592488416748,False,13,0.6437544822692871,0.9999999403953552,511.48541259765625
4,28.75623321533203,True,2,55,329.95977783203125,11.474374107388508,0.0009968592488416748,False,14,0.6391354203224182,0.9999999403953552,354.018310546875
4,28.349044799804688,True,2,56,384.8796081542969,13.576457720965205,0.0009968592488416748,False,15,0.636155366897583,0.9999999403953552,407.3544921875
4,31.905237197875977,True,2,57,383.03729248046875,12.005467632316135,0.0009968592488416748,False,16,0.6332715153694153,1.0,408.7275695800781
4,37.93085479736328,True,2,58,430.0072021484375,11.336607214513103,0.0009968592488416748,False,17,0.6305342316627502,1.0000001192092896,455.59393310546875
4,32.546531677246094,True,2,59,287.15008544921875,8.822755318348435,0.0009968592488416748,False,18,0.6263127326965332,1.0,309.2972412109375
3,36.80094909667969,True,2,60,385.7490539550781,10.482040909914515,0.0009968592488416748,False,19,0.6239914298057556,0.9999998807907104,409.6378479003906
4,38.43987274169922,True,3,61,418.6204833984375,10.89026715076301,0.000987476492134821,False,0,0.6159923672676086,0.9999999403953552,440.8260803222656
4,33.15776443481445,True,3,62,329.3983154296875,9.934273948934603,0.000987476492134821,False,1,0.6133101582527161,0.9999999403953552,346.0242004394531
4,35.613136291503906,True,3,63,340.41436767578125,9.55867421755249,0.000987476492134821,False,2,0.6105101108551025,0.9999999403953552,353.1891174316406
4,32.116092681884766,True,3,64,247.85031127929688,7.717324574140926,0.000987476492134821,False,3,0.6072258949279785,1.0,261.59979248046875
4,41.43235397338867,True,3,65,251.2691650390625,6.064564065089051,0.000987476492134821,False,4,0.6032739877700806,1.0,267.3558349609375
4,44.872283935546875,True,3,66,251.35153198242188,5.601487375669472,0.000987476492134821,False,5,0.6007959246635437,0.9999999403953552,266.9955139160156
4,53.46281433105469,True,3,67,283.00396728515625,5.293473058352806,0.000987476492134821,False,6,0.5985124707221985,1.0,301.4159851074219
4,57.40467071533203,True,3,68,291.6164855957031,5.0800132108033536,0.000987476492134821,False,7,0.5943023562431335,0.9999999403953552,328.6742248535156
4,63.848697662353516,True,3,69,301.4638366699219,4.721534623370573,0.000987476492134821,False,8,0.5915932059288025,1.0,340.7781982421875
4,67.07649230957031,True,3,70,376.2680358886719,5.609536559427196,0.000987476492134821,False,9,0.5886567831039429,1.0,403.6068115234375
4,60.236717224121094,True,3,71,244.31631469726562,4.055936743502217,0.000987476492134821,False,10,0.5861155390739441,0.9999998807907104,281.4884338378906
4,66.63478088378906,True,3,72,264.57958984375,3.970592929616987,0.000987476492134821,False,11,0.5833222270011902,1.0,314.4906311035156
4,62.84601593017578,True,3,73,325.6073913574219,5.181034732880818,0.000987476492134821,False,12,0.5804185271263123,1.0,361.81365966796875
4,57.22083282470703,True,3,74,242.6709442138672,4.240954425764419,0.000987476492134821,False,13,0.5786314010620117,1.0,263.91583251953125
4,46.811161041259766,True,3,75,269.5018005371094,5.757212479723973,0.000987476492134821,False,14,0.5730090141296387,0.9999999403953552,295.3293762207031
4,50.95380783081055,True,3,76,234.16598510742188,4.595652318762079,0.000987476492134821,False,15,0.5710893869400024,1.0,249.90872192382812
4,45.45571517944336,True,3,77,230.84274291992188,5.0784096567095025,0.000987476492134821,False,16,0.5667480826377869,1.0,248.41004943847656
4,42.668094635009766,True,3,78,290.2852783203125,6.803333516611482,0.000987476492134821,False,17,0.5630322694778442,1.0,292.8941955566406
4,39.711936950683594,True,3,79,263.6806335449219,6.63983310288729,0.000987476492134821,False,18,0.5587537884712219,1.0,269.4676513671875
3,54.94724655151367,True,3,80,419.99224853515625,7.64355404308401,0.000987476492134821,False,19,0.556643545627594,1.0,417.93695068359375
4,40.05198287963867,True,4,81,312.0740051269531,7.791724221614081,0.0009719697234890297,False,0,0.5464173555374146,1.0,309.46148681640625
4,34.522464752197266,True,4,82,227.86439514160156,6.600467167602758,0.0009719697234890297,False,1,0.54082190990448,1.0,233.54177856445312
4,40.842185974121094,True,4,83,237.96937561035156,5.82655824938304,0.0009719697234890297,False,2,0.5370399355888367,0.9999999403953552,245.92401123046875
4,43.4285888671875,True,4,84,257.375,5.926395646588919,0.0009719697234890297,False,3,0.5364309549331665,1.0,258.5064697265625
4,45.72240447998047,True,4,85,235.61746215820312,5.15321678371854,0.0009719697234890297,False,4,0.5331692695617676,0.9999999403953552,247.95376586914062
4,46.03705596923828,True,4,86,219.37245178222656,4.765127725126691,0.0009719697234890297,False,5,0.5279940962791443,0.9999999403953552,239.91575622558594
4,49.847721099853516,True,4,87,249.95460510253906,5.014363737949769,0.0009719697234890297,False,6,0.528095006942749,0.9999999403953552,252.6250762939453
4,47.65332794189453,True,4,88,223.85443115234375,4.697561341891961,0.0009719697234890297,False,7,0.5252329111099243,0.9999999403953552,240.4288787841797
4,46.59381866455078,True,4,89,212.7349395751953,4.56573308804687,0.0009719697234890297,False,8,0.5215598344802856,1.0,229.68492126464844
4,50.43472671508789,True,4,90,211.45362854003906,4.192619695047961,0.0009719697234890297,False,9,0.520645797252655,1.0,218.22366333007812
4,48.918399810791016,True,4,91,311.8214416503906,6.374318106407178,0.0009719697234890297,False,10,0.5143898725509644,1.0,337.20806884765625
4,45.795677185058594,True,4,92,178.89158630371094,3.906298526404945,0.0009719697234890297,False,11,0.5149784684181213,1.0,186.73529052734375
4,38.428688049316406,True,4,93,176.36045837402344,4.589291680936285,0.0009719697234890297,False,12,0.5104513168334961,1.0,199.104248046875
4,37.00778579711914,True,4,94,164.05152893066406,4.432892306230182,0.0009719697234890297,False,13,0.5070406794548035,1.0,181.53076171875
4,32.45778274536133,True,4,95,163.2974090576172,5.031070986540344,0.0009719697234890297,False,14,0.505745530128479,0.9999998807907104,166.5007781982422
4,30.048694610595703,True,4,96,148.46653747558594,4.940864799605438,0.0009719697234890297,False,15,0.5034937858581543,1.0000001192092896,156.3974609375
4,28.9925594329834,True,4,97,160.60191345214844,5.539418271207874,0.0009719697234890297,False,16,0.5020281672477722,1.0,159.1265869140625
4,25.63753890991211,True,4,98,133.60662841796875,5.211367163106015,0.0009719697234890297,False,17,0.4996795058250427,0.9999998807907104,134.40005493164062
4,21.482545852661133,True,4,99,244.7089385986328,11.391058595986644,0.0009719697234890297,False,18,0.49414166808128357,1.0000001192092896,249.61105346679688
3,41.12422180175781,True,4,100,220.06373596191406,5.351195142919583,0.0009719697234890297,False,19,0.4905793070793152,1.0,224.52345275878906
4,27.225849151611328,True,5,101,89.91368103027344,3.302511540763165,0.0009505339495172584,False,0,0.47988539934158325,0.9999999403953552,97.85992431640625
4,24.42726707458496,True,5,102,77.11449432373047,3.1569022473235764,0.0009505339495172584,False,1,0.4812085032463074,1.0,85.40351104736328
4,24.768234252929688,True,5,103,75.18895721435547,3.035701150374166,0.0009505339495172584,False,2,0.4832972586154938,1.0,81.28456115722656
4,19.677871704101562,True,5,104,55.00872039794922,2.7954608722488756,0.0009505339495172584,False,3,0.48544588685035706,0.9999999403953552,58.018157958984375
4,31.073545455932617,True,5,105,295.88751220703125,9.522167743190048,0.0009505339495172584,False,4,0.47644078731536865,0.9999999403953552,293.2594299316406
4,24.126380920410156,True,5,106,183.19259643554688,7.593040872556718,0.0009505339495172584,False,5,0.470364511013031,1.0,194.4663543701172
4,19.5089111328125,True,5,107,72.75814819335938,3.729482783433552,0.0009505339495172584,False,6,0.46847090125083923,1.0,68.9626235961914
4,22.415225982666016,True,5,108,100.95526885986328,4.503870223656603,0.0009505339495172584,False,7,0.46562767028808594,1.0,96.27597045898438
4,29.107494354248047,True,5,109,130.24603271484375,4.474656290565773,0.0009505339495172584,False,8,0.46169209480285645,0.9999998807907104,128.10816955566406
4,48.104801177978516,True,5,110,187.24664306640625,3.8924730688238305,0.0009505339495172584,False,9,0.45756402611732483,0.9999999403953552,194.0502471923828
4,33.09006118774414,True,5,111,117.94197845458984,3.564271996519398,0.0009505339495172584,False,10,0.4566922187805176,0.9999999403953552,119.823974609375
4,23.350135803222656,True,5,112,92.80242156982422,3.974384661052641,0.0009505339495172584,False,11,0.45283493399620056,0.9999999403953552,95.04057312011719
4,38.34848403930664,True,5,113,120.58598327636719,3.1444784923640867,0.0009505339495172584,False,12,0.4545441269874573,0.9999999403953552,118.91741943359375
4,32.20779800415039,True,5,114,84.00208282470703,2.608128715098197,0.0009505339495172584,False,13,0.45156970620155334,1.0,91.3379898071289
4,32.90501022338867,True,5,115,120.84124755859375,3.672426987203929,0.0009505339495172584,False,14,0.4445953965187073,1.0,141.49215698242188
4,43.269412994384766,True,5,116,326.7444763183594,7.551396094991218,0.0009505339495172584,False,15,0.4384249150753021,1.0,348.00146484375
4,34.14947509765625,True,5,117,94.83888244628906,2.7771695516572685,0.0009505339495172584,False,16,0.4410105049610138,0.9999999403953552,82.14411163330078
4,29.500469207763672,True,5,118,85.7261734008789,2.905925759930566,0.0009505339495172584,False,17,0.43747103214263916,1.0000001192092896,100.11605834960938
4,31.160831451416016,True,5,119,155.67022705078125,4.995701969425699,0.0009505339495172584,False,18,0.43389999866485596,1.0,157.4966583251953
3,27.077178955078125,True,5,120,110.46636199951172,4.079685043363595,0.0009505339495172584,False,19,0.42882126569747925,1.0,125.37954711914062
4,32.57516098022461,True,6,121,115.51106262207031,3.545985933644152,0.0009234387375145279,False,0,0.4173358976840973,1.0,108.54110717773438
4,34.776206970214844,True,6,122,172.68560791015625,4.965625148770772,0.0009234387375145279,False,1,0.4135415852069855,0.9999999403953552,167.71055603027344
4,28.256853103637695,True,6,123,122.59211730957031,4.338491510712076,0.0009234387375145279,False,2,0.41271549463272095,1.0,120.19733428955078
4,21.368194580078125,True,6,124,93.66758728027344,4.383504976485055,0.0009234387375145279,False,3,0.4085747301578522,1.0,95.81795501708984
4,35.04846954345703,True,6,125,102.29303741455078,2.9186163831694953,0.0009234387375145279,False,4,0.40612125396728516,0.9999998807907104,103.17906188964844
4,32.316402435302734,True,6,126,68.86827850341797,2.131062659010139,0.0009234387375145279,False,5,0.40656688809394836,1.0,77.56785583496094
4,25.192230224609375,True,6,127,118.17041015625,4.690748262566036,0.0009234387375145279,False,6,0.4039444923400879,1.0,121.70975494384766
4,25.738927841186523,True,6,128,324.3885803222656,12.603033907387179,0.0009234387375145279,False,7,0.3980426788330078,0.9999999403953552,338.294677734375
4,32.86874008178711,True,6,129,81.20130920410156,2.47047221773785,0.0009234387375145279,False,8,0.3971382975578308,1.0,89.7554702758789
4,33.535221099853516,True,6,130,138.33370971679688,4.12502751375631,0.0009234387375145279,False,9,0.39593130350112915,1.0,145.229736328125
4,20.81562614440918,True,6,131,78.746337890625,3.783039594596836,0.0009234387375145279,False,10,0.3956686854362488,1.0,88.67958068847656
4,20.89842414855957,True,6,132,84.7613754272461,4.055874013500119,0.0009234387375145279,False,11,0.39553722739219666,1.0,89.10478973388672
4,33.33919906616211,True,6,133,105.7022933959961,3.1705108807871603,0.0009234387375145279,False,12,0.39466145634651184,1.0,111.54654693603516
4,21.622467041015625,True,6,134,114.29283905029297,5.285837126424615,0.0009234387375145279,False,13,0.390166699886322,0.9999999403953552,109.89282989501953
4,15.79979133605957,True,6,135,86.42289733886719,5.4698758673873,0.0009234387375145279,False,14,0.39015859365463257,1.0,83.35558319091797
4,22.532442092895508,True,6,136,132.02955627441406,5.859531591386761,0.0009234387375145279,False,15,0.3865676820278168,1.0,141.8886260986328
4,18.62948226928711,True,6,137,106.31922149658203,5.707041127592781,0.0009234387375145279,False,16,0.3853095769882202,1.0,107.84534454345703
4,30.164403915405273,True,6,138,344.89990234375,11.434003579550467,0.0009234387375145279,False,17,0.37954989075660706,1.0,364.7872314453125
4,27.66214370727539,True,6,139,74.2137451171875,2.682863118004431,0.0009234387375145279,False,18,0.38160863518714905,1.0,80.34153747558594
3,40.52040100097656,True,6,140,139.6077423095703,3.4453692179947994,0.0009234387375145279,False,19,0.38119399547576904,1.0,154.0603790283203
4,22.775320053100586,True,7,141,130.2882843017578,5.720590709504459,0.0008910248254927809,False,0,0.3659682869911194,1.0,138.421630859375
4,29.253725051879883,True,7,142,122.31912994384766,4.181318096308123,0.0008910248254927809,False,1,0.3617750406265259,0.9999999403953552,119.57009887695312
4,22.388158798217773,True,7,143,71.11107635498047,3.1762806846198233,0.0008910248254927809,False,2,0.3638889491558075,1.0,69.6756591796875
4,20.13658332824707,True,7,144,51.59967041015625,2.5624838915832155,0.0008910248254927809,False,3,0.36546817421913147,0.9999999403953552,51.78622817993164
4,19.07459831237793,True,7,145,84.08853912353516,4.4084041900357205,0.0008910248254927809,False,4,0.3660314977169037,0.9999999403953552,85.07737731933594
4,23.1481876373291,True,7,146,58.529685974121094,2.5284781206687335,0.0008910248254927809,False,5,0.36790359020233154,1.0,45.72641372680664
4,33.644676208496094,True,7,147,356.3699951171875,10.59216599109952,0.0008910248254927809,False,6,0.3610718548297882,1.0,374.65960693359375
4,32.3099479675293,True,7,148,93.19805908203125,2.8845004385551163,0.0008910248254927809,False,7,0.35652297735214233,1.0,99.77938842773438
4,39.044334411621094,True,7,149,321.8827209472656,8.24403145290808,0.0008910248254927809,False,8,0.35179203748703003,1.0,325.5435791015625
4,27.06871223449707,True,7,150,66.29084777832031,2.448984170508028,0.0008910248254927809,False,9,0.3543696999549866,0.9999999403953552,62.30998992919922
4,59.80991744995117,True,7,151,211.81971740722656,3.541548399301452,0.0008910248254927809,False,10,0.35357436537742615,1.0,226.70999145507812
4,29.409366607666016,True,7,152,140.36505126953125,4.772800895104721,0.0008910248254927809,False,11,0.3529833257198334,1.0,142.6092529296875
4,17.7147274017334,True,7,153,85.22493743896484,4.810965221549248,0.0008910248254927809,False,12,0.3470950424671173,1.0,89.5705795288086
4,23.313833236694336,True,7,154,101.89569091796875,4.3706107821682485,0.0008910248254927809,False,13,0.34542521834373474,0.9999999403953552,93.61563110351562
4,15.784444808959961,True,7,155,125.11994934082031,7.926788104057775,0.0008910248254927809,False,14,0.34230202436447144,0.9999999403953552,134.5611114501953
4,33.259029388427734,True,7,156,95.4217529296875,2.8690480355054766,0.0008910248254927809,False,15,0.3430193364620209,1.0,99.81959533691406
4,19.233097076416016,True,7,157,75.69115447998047,3.935463653058476,0.0008910248254927809,False,16,0.34019139409065247,0.9999998807907104,85.97389221191406
4,20.39999008178711,True,7,158,75.07710266113281,3.6802519197379824,0.0008910248254927809,False,17,0.3399289846420288,1.0,73.27245330810547
4,18.420671463012695,True,7,159,98.41492462158203,5.342635029303449,0.0008910248254927809,False,18,0.3387712240219116,1.0,96.65803527832031
3,19.298784255981445,True,7,160,102.21318817138672,5.2963537399878895,0.0008910248254927809,False,19,0.3370766341686249,0.9999999403953552,100.55897521972656
4,53.5598030090332,True,8,161,183.56028747558594,3.4272024384523467,0.0008536998372026805,False,0,0.32170191407203674,1.0,196.26068115234375
4,24.86000633239746,True,8,162,95.76780700683594,3.852284095440141,0.0008536998372026805,False,1,0.32051941752433777,0.9999999403953552,98.85457611083984
4,19.037450790405273,True,8,163,59.408660888671875,3.120620588477811,0.0008536998372026805,False,2,0.31839093565940857,0.9999999403953552,66.02145385742188
4,21.170976638793945,True,8,164,70.64454650878906,3.336858176837207,0.0008536998372026805,False,3,0.31831541657447815,0.9999999403953552,66.27261352539062
4,34.88075637817383,True,8,165,101.06566619873047,2.89746200176929,0.0008536998372026805,False,4,0.3164224922657013,1.0,113.134033203125
4,37.96717071533203,True,8,166,124.8285140991211,3.287801322754672,0.0008536998372026805,False,5,0.314373254776001,1.0,141.23416137695312
4,24.892290115356445,True,8,167,70.99274444580078,2.8519973098820763,0.0008536998372026805,False,6,0.3137744963169098,1.0,70.94239807128906
4,21.46211051940918,True,8,168,107.02674102783203,4.986776157500578,0.0008536998372026805,False,7,0.31033647060394287,0.9999999403953552,111.46544647216797
4,18.71097755432129,True,8,169,75.34134674072266,4.026585277118384,0.0008536998372026805,False,8,0.3087126910686493,1.0,81.26314544677734
4,18.155593872070312,True,8,170,68.89664459228516,3.7947888170307897,0.0008536998372026805,False,9,0.30684444308280945,1.0,68.91019439697266
4,19.586965560913086,True,8,171,352.02069091796875,17.972191242345687,0.0008536998372026805,False,10,0.3026686906814575,1.0,365.2633361816406
4,26.575212478637695,True,8,172,110.2876968383789,4.150021262371201,0.0008536998372026805,False,11,0.3014529347419739,0.9999998807907104,106.99370574951172
4,23.237722396850586,True,8,173,107.91447448730469,4.643935091587563,0.0008536998372026805,False,12,0.30053192377090454,0.9999999403953552,102.85001373291016
4,17.75684356689453,True,8,174,155.6236572265625,8.764150939342835,0.0008536998372026805,False,13,0.2975429892539978,0.9999999403953552,165.24368286132812
4,25.061737060546875,True,8,175,136.60708618164062,5.4508227363334925,0.0008536998372026805,False,14,0.297028124332428,1.0,130.7808380126953
4,24.418981552124023,True,8,176,66.23311614990234,2.712361938949957,0.0008536998372026805,False,15,0.2983379065990448,1.0,69.73953247070312
4,15.768555641174316,True,8,177,66.41301727294922,4.211737510031281,0.0008536998372026805,False,16,0.297052264213562,1.0,70.04817962646484
4,16.03347396850586,True,8,178,347.2033996582031,21.654907747391853,0.0008536998372026805,False,17,0.29383793473243713,1.0,358.79229736328125
4,24.149513244628906,True,8,179,88.09795379638672,3.6480219250787833,0.0008536998372026805,False,18,0.2929622530937195,0.9999999403953552,95.19378662109375
3,18.158428192138672,True,8,180,68.01712036132812,3.74576035115059,0.0008536998372026805,False,19,0.29293856024742126,0.9999999403953552,62.334815979003906
4,12.549802780151367,True,9,181,78.6847915649414,6.269803035422073,0.0008119331560284374,False,0,0.2784169018268585,1.0,80.58077239990234
4,15.082423210144043,True,9,182,108.01835632324219,7.161870133082585,0.0008119331560284374,False,1,0.278012216091156,1.0,113.99872589111328
4,19.98257064819336,True,9,183,365.7674255371094,18.304322901026687,0.0008119331560284374,False,2,0.2754036486148834,1.0,375.9363708496094
4,34.2823486328125,True,9,184,122.63289642333984,3.5771439622419803,0.0008119331560284374,False,3,0.27256327867507935,1.0,122.64500427246094
4,22.118452072143555,True,9,185,76.72296142578125,3.4687310475224336,0.0008119331560284374,False,4,0.27248504757881165,1.0,75.39490509033203
4,27.811813354492188,True,9,186,76.02346801757812,2.7334955491242265,0.0008119331560284374,False,5,0.2735500931739807,1.0,75.8507308959961
4,18.764102935791016,True,9,187,58.689022064208984,3.1277286350984785,0.0008119331560284374,False,6,0.2739068865776062,1.0,57.37286376953125
4,24.440101623535156,True,9,188,82.6844711303711,3.3831475991387934,0.0008119331560284374,False,7,0.27209749817848206,1.0,83.9979248046875
4,34.49177932739258,True,9,189,106.17866516113281,3.0783759849932752,0.0008119331560284374,False,8,0.271768718957901,0.9999999403953552,113.88289642333984
4,27.373870849609375,True,9,190,96.1988525390625,3.5142582891390846,0.0008119331560284374,False,9,0.27321815490722656,1.0,104.65100860595703
4,14.98326587677002,True,9,191,85.85245513916016,5.729889320876657,0.0008119331560284374,False,10,0.26994797587394714,1.0,93.49786376953125
4,14.949286460876465,True,9,192,115.15977478027344,7.703362637518267,0.0008119331560284374,False,11,0.27080145478248596,0.9999999403953552,117.23651885986328
4,12.871058464050293,True,9,193,106.78132629394531,8.296235044863835,0.0008119331560284374,False,12,0.26696351170539856,0.9999999403953552,111.10134887695312
4,38.10038375854492,True,9,194,320.7425842285156,8.418355737862651,0.0008119331560284374,False,13,0.26404398679733276,0.9999998807907104,340.4180908203125
4,24.132436752319336,True,9,195,78.46805572509766,3.2515595723070194,0.0008119331560284374,False,14,0.26629742980003357,1.0,85.58641815185547
4,19.237375259399414,True,9,196,175.85340881347656,9.141237120046005,0.0008119331560284374,False,15,0.26260480284690857,0.9999999403953552,183.87228393554688
4,15.94219970703125,True,9,197,89.82304382324219,5.6342942300256125,0.0008119331560284374,False,16,0.26082560420036316,0.9999999403953552,94.66622161865234
4,16.719064712524414,True,9,198,100.35509490966797,6.002434743523122,0.0008119331560284374,False,17,0.2581738829612732,0.9999999403953552,102.3196029663086
4,15.434717178344727,True,9,199,86.26673889160156,5.589136353767197,0.0008119331560284374,False,18,0.25747916102409363,1.0,93.43147277832031
3,20.32634162902832,True,9,200,135.50975036621094,6.66670632814159,0.0008119331560284374,False,19,0.25659048557281494,1.0,146.87863159179688
4,14.155375480651855,True,10,201,93.80228424072266,6.626619291656053,0.0007662500222194107,False,0,0.24209260940551758,1.0,95.32286071777344
4,12.202868461608887,True,10,202,61.535850524902344,5.042736526948448,0.0007662500222194107,False,1,0.2467471957206726,1.0,61.903560638427734
