accumulation_count,clipping_triggered,gradient_norm_after_clip,gradient_norm_before_clip,interval,learning_rate,mean_microbatch_loss,microbatches_seen,nonfinite,optimizer_update
4,True,0.9999998807907104,17.487537384033203,2,0.0009249999999999999,94.05493282154202,148,False,37
4,False,0.6187000274658203,0.6187000274658203,2,0.00095,13.195550426840782,152,False,38
4,True,0.9999998211860657,14.507613182067871,2,0.000975,72.528553545475,156,False,39
4,True,0.9999999403953552,6.239349842071533,2,0.001,14.66017546504736,160,False,40
4,True,0.9999998807907104,7.6207661628723145,3,0.0009999921399004002,7.45774544775486,164,False,41
4,True,0.9999998211860657,5.014548301696777,3,0.000999968559848973,13.9656882584095,168,False,42
4,True,0.9999996423721313,3.6541588306427,3,0.0009999292605878266,2.4225409105420113,172,False,43
4,True,0.9999998807907104,30.76685905456543,3,0.000999874243353782,101.24182864651084,176,False,44
4,True,0.9999999403953552,45.87245178222656,3,0.000999803509878335,672.6867990493774,180,False,45
4,True,0.9999998211860657,4.586825847625732,3,0.0009997170623875999,9.372674066573381,184,False,46
4,True,0.9999998807907104,5.92579984664917,3,0.0009996149036022412,12.704191774129868,188,False,47
4,True,0.9999999403953552,58.648765563964844,3,0.0009994970367373868,344.6458495184779,192,False,48
4,True,1.0,163.2965087890625,3,0.0009993634655025272,846.9318849593401,196,False,49
4,True,0.9999997615814209,5.705721855163574,3,0.0009992141941013995,10.632378309965134,200,False,50
4,True,0.9999997019767761,3.7325408458709717,3,0.0009990492272318532,11.467535018920898,204,False,51
4,True,0.9999997615814209,5.38380241394043,3,0.0009988685700857047,10.986772861331701,208,False,52
4,True,0.9999998807907104,8.19893741607666,3,0.0009986722283485724,6.755370534956455,212,False,53
4,True,0.9999999403953552,80.19330596923828,3,0.0009984602081996976,243.67732858657837,216,False,54
4,True,0.9999998807907104,14.12637710571289,3,0.0009982325163117509,34.10407752916217,220,False,55
4,True,0.9999998211860657,10.43175220489502,3,0.000997989159850622,13.582644924521446,224,False,56
4,True,0.9999999403953552,12.658345222473145,3,0.0009977301464751938,20.840615838766098,228,False,57
4,True,1.0,95.56878662109375,3,0.0009974554843371018,352.7125524878502,232,False,58
4,True,0.9999999403953552,26.831100463867188,3,0.0009971651820804772,40.34663715958595,236,False,59
4,True,0.9999999403953552,20.983402252197266,3,0.0009968592488416748,1.6933411210775375,240,False,60
4,True,0.9999999403953552,12.375102043151855,4,0.0009965376942489858,23.58010596781969,244,False,61
4,True,0.9999999403953552,10.165241241455078,4,0.0009962005284223348,19.730881109833717,248,False,62
4,True,0.9999999403953552,17.365516662597656,4,0.0009958477619729606,7.532621689140797,252,False,63
4,True,0.999999463558197,1.8752795457839966,4,0.0009954794060030834,2.90728360414505,256,False,64
4,True,1.0,38.057437896728516,4,0.0009950954721055546,8.359503969550133,260,False,65
4,True,1.0,29.522071838378906,4,0.000994695972363492,4.71426685154438,264,False,66
4,True,0.9999998807907104,27.0373477935791,4,0.0009942809193498993,11.660503387451172,268,False,67
4,True,0.9999995827674866,2.727693796157837,4,0.0009938503261272714,6.2165724746882915,272,False,68
4,True,0.9999998807907104,9.673321723937988,4,0.0009934042062471823,7.556270033121109,276,False,69
4,True,0.9999998211860657,10.552417755126953,4,0.0009929425737498587,6.477479018270969,280,False,70
4,True,1.0,104.8674087524414,4,0.0009924654431637393,271.01482570171356,284,False,71
4,False,0.7811216115951538,0.7811216115951538,4,0.0009919728295050155,1.3190327733755112,288,False,72
4,True,0.9999998211860657,17.327903747558594,4,0.0009914647482771606,7.399446459487081,292,False,73
4,True,0.9999999403953552,109.61547088623047,4,0.0009909412154704411,288.47468453645706,296,False,74
4,True,1.0000001192092896,58.85505294799805,4,0.0009904022475614137,122.88839756697416,300,False,75
4,True,1.0,15.129685401916504,4,0.0009898478615124062,5.039729923009872,304,False,76
4,False,0.6588424444198608,0.6588424444198608,4,0.0009892780747709847,1.2112407051026821,308,False,77
4,True,0.9999998807907104,24.706645965576172,4,0.0009886929052694033,125.37391376495361,312,False,78
4,True,0.9999999403953552,9.128957748413086,4,0.0009880923714240411,27.037024319171906,316,False,79
4,True,0.9999999403953552,102.68341064453125,4,0.000987476492134821,320.7513931542635,320,False,80
4,True,0.9999998211860657,9.009828567504883,5,0.000986845286784616,21.968150347471237,324,False,81
4,True,0.9999997019767761,3.5295276641845703,5,0.0009861987752386395,4.689778983592987,328,False,82
4,True,0.9999994039535522,1.6283246278762817,5,0.0009855369778438187,0.9830527119338512,332,False,83
4,True,0.9999999403953552,72.63859558105469,5,0.0009848599154281552,192.6742117702961,336,False,84
4,True,1.0000001192092896,109.5244140625,5,0.0009841676093000696,228.38435657322407,340,False,85
4,True,1.0,88.65702819824219,5,0.0009834600812477308,333.53144009783864,344,False,86
4,True,0.9999999403953552,55.767738342285156,5,0.0009827373535383694,30.869012653827667,348,False,87
4,True,1.0,49.49488830566406,5,0.0009819994489175788,12.198340140283108,352,False,88
4,True,0.9999998807907104,20.909212112426758,5,0.0009812463906085968,17.174397468566895,356,False,89
4,True,1.0,14.482397079467773,5,0.0009804782023115773,6.932454407215118,360,False,90
4,True,0.9999998807907104,13.496380805969238,5,0.0009796949082028423,5.203709647059441,364,False,91
4,True,1.0,87.63433074951172,5,0.0009788965329341228,215.0881109237671,368,False,92
4,True,0.9999999403953552,105.75602722167969,5,0.0009780831016317814,290.936299264431,372,False,93
4,True,0.9999999403953552,67.62910461425781,5,0.0009772546398960226,128.7907038629055,376,False,94
4,True,1.0000001192092896,116.93029022216797,5,0.0009764111738000868,233.3521392159164,380,False,95
4,True,0.9999998807907104,26.36322593688965,5,0.0009755527298894294,11.213299185037613,384,False,96
4,True,0.9999999403953552,23.534687042236328,5,0.0009746793351808858,31.656485944986343,388,False,97
4,True,0.9999996423721313,2.3505284786224365,5,0.0009737910171618208,4.0306669771671295,392,False,98
4,True,0.9999999403953552,9.93796443939209,5,0.0009728878037892641,19.67951700091362,396,False,99
4,True,0.9999999403953552,53.508445739746094,5,0.0009719697234890297,95.72401767969131,400,False,100
4,True,0.9999999403953552,14.386495590209961,6,0.0009710368051548218,5.545467101037502,404,False,101
4,True,1.0,52.90140914916992,6,0.000970089078147325,74.6872911453247,408,False,102
4,True,0.9999999403953552,7.6308441162109375,6,0.000969126572293281,5.309058353304863,412,False,103
4,True,0.9999999403953552,116.66397857666016,6,0.0009681493178845488,244.9478962086141,416,False,104
4,True,0.9999998211860657,13.359411239624023,6,0.0009671573456771527,9.477889060974121,420,False,105
4,True,1.0,72.44670104980469,6,0.0009661506868903132,140.4885377883911,424,False,106
4,True,0.9999998807907104,14.964982032775879,6,0.0009651293732054651,17.55547833442688,428,False,107
4,True,1.0,104.83428192138672,6,0.0009640934367652601,653.5187448784709,432,False,108
4,True,0.9999999403953552,27.91494369506836,6,0.0009630429101725554,70.45320439338684,436,False,109
4,True,0.9999999403953552,29.113374710083008,6,0.0009619778264893878,45.41695582866669,440,False,110
4,True,1.0,42.153411865234375,6,0.0009608982192359329,48.20060823112726,444,False,111
4,True,0.9999998807907104,9.995473861694336,6,0.0009598041223894498,5.548882037401199,448,False,112
4,True,1.0,111.26019287109375,6,0.0009586955703832125,215.5613832771778,452,False,113
4,True,0.9999998807907104,23.461536407470703,6,0.0009575725981054264,13.453499794006348,456,False,114
4,True,0.9999998807907104,15.472465515136719,6,0.0009564352408981289,6.5215660613030195,460,False,115
4,True,0.9999996423721313,3.0119917392730713,6,0.0009552835345560787,11.227463245391846,464,False,116
4,True,1.0,124.73991394042969,6,0.0009541175153256283,246.87269984558225,468,False,117
4,True,0.9999997019767761,2.9559576511383057,6,0.0009529372199035836,1.338968638330698,472,False,118
4,True,0.9999991059303284,1.2814079523086548,6,0.0009517426854360491,4.39507258310914,476,False,119
4,True,0.9999999403953552,21.449466705322266,6,0.0009505339495172585,18.14745259284973,480,False,120
4,False,0.9764417409896851,0.9764417409896851,7,0.0009493110501883918,2.1658857874572277,484,False,121
4,True,0.9999995827674866,2.8396100997924805,7,0.0009480740259363784,14.179251238703728,488,False,122
4,True,0.9999998807907104,25.4356746673584,7,0.0009468229156926846,112.15866622328758,492,False,123
4,True,0.9999997615814209,4.124354362487793,7,0.0009455577588320898,14.710699021816254,496,False,124
4,True,0.9999997615814209,4.8339314460754395,7,0.0009442785951714468,5.726844906806946,500,False,125
4,True,0.9999999403953552,11.5033540725708,7,0.0009429854649684283,13.861565232276917,504,False,126
4,True,0.9999998807907104,21.568748474121094,7,0.0009416784089202601,37.9430245757103,508,False,127
4,True,0.9999999403953552,10.72600269317627,7,0.0009403574681624407,19.74253847077489,512,False,128
4,True,0.9999998807907104,5.635962009429932,7,0.0009390226842674464,3.017140021547675,516,False,129
4,True,1.0,76.50975036621094,7,0.0009376740992434226,71.20245862007141,520,False,130
4,True,0.9999998807907104,76.53850555419922,7,0.0009363117555328623,97.06604285910726,524,False,131
4,True,0.9999998807907104,21.258779525756836,7,0.00093493569601127,5.806085973978043,528,False,132
4,True,1.0,78.8075942993164,7,0.0009335459639858123,115.36187115311623,532,False,133
4,True,1.0,48.16804504394531,7,0.0009321426031939557,6.646555304527283,536,False,134
4,True,0.9999999403953552,12.551244735717773,7,0.0009307256578020885,6.221682280302048,540,False,135
4,True,0.9999999403953552,34.22625732421875,7,0.0009292951724041322,66.94469350390136,544,False,136
4,True,0.9999999403953552,47.96793746948242,7,0.000927851192020138,10.683248601853848,548,False,137
4,True,0.9999996423721313,2.9877707958221436,7,0.0009263937620948692,18.76204025745392,552,False,138
4,True,1.0,60.5911979675293,7,0.0009249229284963712,11.697128117084503,556,False,139
4,True,1.0,145.03416442871094,7,0.000923438737514528,191.81616520881653,560,False,140
4,True,0.9999999403953552,194.59986877441406,8,0.0009219412358596061,258.1851865053177,564,False,141
4,True,1.0,197.10316467285156,8,0.000920430470660783,882.7527145110071,568,False,142
4,True,0.9999998211860657,7.091437339782715,8,0.000918906489464665,6.509263880550861,572,False,143
4,True,0.9999997615814209,6.743582725524902,8,0.0009173693402337908,3.6826884746551514,576,False,144
4,True,1.0,150.58914184570312,8,0.0009158190713451216,167.72726887464523,580,False,145
4,True,0.9999999403953552,29.11945915222168,8,0.0009142557315885183,12.029554009437561,584,False,146
4,True,1.0,35.55366516113281,8,0.0009126793701652075,35.21805900335312,588,False,147
4,True,0.9999998807907104,12.842992782592773,8,0.0009110900366862312,10.956728346645832,592,False,148
4,True,0.9999998807907104,13.988727569580078,8,0.0009094877811708863,5.689647879451513,596,False,149
4,True,0.9999999403953552,20.055696487426758,8,0.0009078726540451506,6.940195007249713,600,False,150
4,True,0.9999999403953552,15.017679214477539,8,0.0009062447061400956,16.572251230478287,604,False,151
4,True,1.0,31.008535385131836,8,0.0009046039886902864,115.31439298391342,608,False,152
4,True,1.0,88.30838775634766,8,0.0009029505533321698,75.52027612552047,612,False,153
4,True,0.9999999403953552,15.724740028381348,8,0.0009012844521024489,10.629846848547459,616,False,154
4,True,1.0,117.9288330078125,8,0.0008996057374364456,146.4195590019226,620,False,155
4,True,1.0,136.57655334472656,8,0.0008979144621664497,210.1516945362091,624,False,156
4,True,0.9999997615814209,7.392536163330078,8,0.0008962106795200576,5.287594832479954,628,False,157
4,True,0.9999998807907104,14.088475227355957,8,0.0008944944431184953,9.191856134682894,632,False,158
4,True,0.9999990463256836,1.0741392374038696,8,0.0008927658069749322,0.45523326098918915,636,False,159
4,True,0.9999999403953552,85.33512115478516,8,0.000891024825492781,135.44841227680445,640,False,160
4,True,1.0,15.961755752563477,9,0.000889271553463985,22.817319810390472,644,False,161
4,True,0.9999998807907104,17.887680053710938,9,0.0008875060460672938,35.4189817905426,648,False,162
4,True,0.9999999403953552,14.661138534545898,9,0.0008857283588665273,5.52551095187664,652,False,163
4,True,0.9999999403953552,12.036011695861816,9,0.0008839385478088266,7.952235706150532,656,False,164
4,True,0.9999990463256836,1.0109542608261108,9,0.0008821366692228931,0.7363361418247223,660,False,165
4,True,0.9999998807907104,4.879631042480469,9,0.0008803227798172156,3.0418363511562347,664,False,166
4,True,0.9999999403953552,138.55592346191406,9,0.0008784969366782864,179.29216285794973,668,False,167
4,True,0.9999993443489075,1.4465830326080322,9,0.0008766591972688038,10.22312930226326,672,False,168
4,True,0.9999999403953552,20.110944747924805,9,0.0008748096194258642,64.64504225738347,676,False,169
4,True,0.9999998807907104,10.806671142578125,9,0.0008729482613591413,5.366907753050327,680,False,170
4,True,0.9999998211860657,5.471745014190674,9,0.0008710751816490551,1.7241013944149017,684,False,171
4,True,1.0,9.063027381896973,9,0.0008691904392449268,5.816608011722565,688,False,172
4,True,0.9999997019767761,3.7107956409454346,9,0.000867294093463125,1.9949982538819313,692,False,173
4,True,1.0,173.85183715820312,9,0.0008653862039851982,193.80651903152466,696,False,174
4,True,0.9999998807907104,119.71179962158203,9,0.0008634668308559966,143.0051694996655,700,False,175
4,True,0.9999998807907104,76.77417755126953,9,0.0008615360344817822,108.69011500477791,704,False,176
4,True,0.9999998211860657,4.8823561668396,9,0.0008595938756283281,5.9775965586304665,708,False,177
4,True,0.9999998807907104,10.417525291442871,9,0.0008576404154190055,8.453828476369381,712,False,178
4,True,0.9999997615814209,5.7704877853393555,9,0.000855675715332861,4.412746176123619,716,False,179
4,True,1.0000001192092896,51.9455680847168,9,0.0008536998372026805,77.80178952217102,720,False,180
4,True,0.9999997615814209,6.720005035400391,10,0.0008517128432130447,4.73798143863678,724,False,181
4,True,0.9999998807907104,20.63991928100586,10,0.0008497147958983702,10.285993903875351,728,False,182
4,True,0.9999999403953552,41.43490219116211,10,0.0008477057581409432,36.78484342992306,732,False,183
4,False,0.9835875034332275,0.9835875034332275,10,0.000845685793168939,2.3683190643787384,736,False,184
4,True,0.9999999403953552,26.87643814086914,10,0.0008436549645544335,14.793394029140472,740,False,185
4,True,0.9999998807907104,8.07343864440918,10,0.0008416133362114012,5.542812939733267,744,False,186
4,True,1.0,117.40413665771484,10,0.0008395609723937046,145.97585606575012,748,False,187
4,True,0.9999999403953552,47.92298126220703,10,0.0008374979376930714,41.91183387115598,752,False,188
4,True,0.9999996423721313,3.2017133235931396,10,0.0008354242970370618,14.17989194765687,756,False,189
4,True,0.9999998807907104,49.7618408203125,10,0.000833340115687026,72.32974421977997,760,False,190
4,True,0.9999998807907104,20.88339614868164,10,0.0008312454592360489,11.700264692306519,764,False,191
4,True,0.9999997615814209,4.120417594909668,10,0.0008291403936068866,4.06832891702652,768,False,192
4,True,1.0,39.229835510253906,10,0.0008270249850498915,105.38121912255883,772,False,193
4,True,1.0,258.9325256347656,10,0.0008248993001409267,343.2654334977269,776,False,194
4,True,0.9999998807907104,6.2677717208862305,10,0.0008227634057792729,11.74327907525003,780,False,195
4,True,1.0,26.331260681152344,10,0.0008206173691855197,9.02515697479248,784,False,196
4,True,0.9999999403953552,172.8806915283203,10,0.0008184612578994524,656.5634663291276,788,False,197
4,True,1.0,101.60940551757812,10,0.0008162951397779261,149.4761527776718,792,False,198
4,True,0.9999999403953552,20.970888137817383,10,0.0008141190829927288,12.053256094455719,796,False,199
4,True,0.9999998807907104,9.936491966247559,10,0.0008119331560284375,23.486617237329483,800,False,200
4,True,0.9999998807907104,12.856945037841797,11,0.0008097374276802622,7.844416916370392,804,False,201
4,True,0.9999997019767761,3.2969818115234375,11,0.0008075319670518804,1.3623145930469036,808,False,202
4,True,0.9999999403953552,8.206356048583984,11,0.0008053168435532631,4.339047372341156,812,False,203
4,True,0.9999999403953552,83.34175109863281,11,0.0008030921268984897,85.09339320659637,816,False,204
4,True,0.9999999403953552,57.94312286376953,11,0.0008008578871035538,50.686307191848755,820,False,205
4,True,0.9999998211860657,5.983761310577393,11,0.0007986141944841607,2.392225582152605,824,False,206
4,True,0.9999999403953552,13.079357147216797,11,0.0007963611196535133,6.449817784130573,828,False,207
4,True,0.9999995231628418,1.925944447517395,11,0.0007940987335200904,17.230854019522667,832,False,208
4,True,1.0,129.5522003173828,11,0.000791827107285415,177.33576805889606,836,False,209
4,True,0.9999999403953552,29.158395767211914,11,0.0007895463124418132,11.17046582698822,840,False,210
4,True,0.9999998807907104,16.246816635131836,11,0.0007872564207701641,7.070915676653385,844,False,211
4,True,1.0,32.4405632019043,11,0.0007849575043376418,33.70281448960304,848,False,212
4,True,0.9999999403953552,127.63774108886719,11,0.0007826496354954459,164.57151502370834,852,False,213
4,True,0.9999999403953552,14.656414031982422,11,0.000780332886876525,8.856744952499866,856,False,214
4,True,0.9999998807907104,13.856176376342773,11,0.0007780073313932914,7.967127233743668,860,False,215
4,True,0.9999998807907104,6.4569010734558105,11,0.0007756730422353253,18.086615175008774,864,False,216
4,True,0.9999999403953552,10.770007133483887,11,0.0007733300928670723,4.276510499417782,868,False,217
4,True,0.9999999403953552,10.272650718688965,11,0.0007709785570255311,10.007318168878555,872,False,218
4,True,0.9999999403953552,139.66799926757812,11,0.0007686185087179326,170.23940450698137,876,False,219
4,True,0.9999998211860657,8.617661476135254,11,0.0007662500222194107,6.389879792928696,880,False,220
4,True,0.9999999403953552,53.497982025146484,12,0.0007638731720706655,95.94075608253479,884,False,221
4,True,0.9999998211860657,9.509294509887695,12,0.0007614880330756165,7.022412955760956,888,False,222
4,True,1.0,184.6948699951172,12,0.0007590946802990487,172.42660132050514,892,False,223
4,True,1.0,108.54522705078125,12,0.0007566931890642503,118.06495141983032,896,False,224
4,True,0.9999999403953552,15.919621467590332,12,0.0007542836349506416,7.488556332886219,900,False,225
4,True,0.9999999403953552,10.74940013885498,12,0.0007518660937913973,17.592995196580887,904,False,226
4,True,1.0,59.77169418334961,12,0.000749440641671059,75.8284328468144,908,False,227
4,True,0.9999998807907104,26.16724395751953,12,0.0007470073549231414,7.422316312789917,912,False,228
4,True,0.9999998211860657,6.728137969970703,12,0.0007445663101277292,7.347785212099552,916,False,229
4,True,0.9999999403953552,383.8402099609375,12,0.0007421175841090674,902.1555012017488,920,False,230
4,True,0.9999997615814209,4.992602825164795,12,0.0007396612539331438,2.6615011990070343,924,False,231
4,True,1.0,44.2406005859375,12,0.0007371973969052629,40.064353212714195,928,False,232
4,True,0.9999999403953552,28.198720932006836,12,0.0007347260905676136,10.613606989383698,932,False,233
4,True,0.9999998807907104,18.240325927734375,12,0.0007322474126968282,29.59352433681488,936,False,234
4,True,0.9999998807907104,15.608126640319824,12,0.0007297614413015351,4.90064649283886,940,False,235
4,True,0.9999998807907104,31.571237564086914,12,0.0007272682546199037,20.734225645661354,944,False,236
4,True,1.0,168.32064819335938,12,0.0007247679311171817,137.73993009328842,948,False,237
4,True,0.9999998211860657,6.972158908843994,12,0.0007222605494832259,20.011562332510948,952,False,238
4,True,1.0,43.591121673583984,12,0.0007197461886300259,65.5305889248848,956,False,239
4,True,0.9999997615814209,5.396266937255859,12,0.0007172249276892204,6.300795882940292,960,False,240
4,True,0.9999995231628418,2.214848518371582,13,0.0007146968460096065,11.057034283876419,964,False,241
4,True,0.9999999403953552,20.540971755981445,13,0.0007121620231546427,13.293303236365318,968,False,242
4,True,0.9999998211860657,8.940979957580566,13,0.0007096205388999455,5.112109892070293,972,False,243
4,True,1.0,41.47270202636719,13,0.0007070724732307772,31.420728722587228,976,False,244
4,True,0.9999997615814209,3.388976573944092,13,0.0007045179063395302,1.5997015498578548,980,False,245
4,True,1.0,36.393741607666016,13,0.0007019569186232022,10.10269895195961,984,False,246
4,True,0.9999998807907104,8.585315704345703,13,0.0006993895906808665,4.420964278280735,988,False,247
4,True,0.9999998211860657,17.907806396484375,13,0.000696816003311135,8.793288946151733,992,False,248
4,True,1.0,100.18806457519531,13,0.0006942362375096155,102.53504679352045,996,False,249
4,True,0.9999993443489075,1.6889145374298096,13,0.0006916503744663625,3.053507700562477,1000,False,250
4,True,0.9999999403953552,17.710004806518555,13,0.0006890584955633224,2.941704023629427,1004,False,251
4,True,1.0,40.10541915893555,13,0.0006864606823717717,64.25471337139606,1008,False,252
4,True,0.9999998211860657,6.097864151000977,13,0.0006838570166497503,10.343680426478386,1012,False,253
4,True,0.9999998807907104,6.415168762207031,13,0.0006812475803394879,6.448440097272396,1016,False,254
4,True,0.9999998807907104,9.970916748046875,13,0.0006786324555648254,7.648398369550705,1020,False,255
4,True,1.0,142.24024963378906,13,0.0006760117246286308,120.4887523651123,1024,False,256
4,True,0.9999997615814209,4.53803014755249,13,0.0006733854700102078,2.0401944145560265,1028,False,257
4,True,0.9999997615814209,3.681762933731079,13,0.0006707537743627013,4.59689462184906,1032,False,258
4,True,0.9999998807907104,5.974853992462158,13,0.0006681167205104952,4.190634667873383,1036,False,259
4,True,1.0,47.97902297973633,13,0.0006654743914466061,23.79404710046947,1040,False,260
4,True,0.9999999403953552,30.083694458007812,14,0.0006628268703300716,18.331476479768753,1044,False,261
4,True,0.9999999403953552,19.80183219909668,14,0.000660174240483333,8.196946784853935,1048,False,262
4,True,0.9999999403953552,69.76874542236328,14,0.0006575165853896125,97.28133008256555,1052,False,263
4,True,1.0,189.7477569580078,14,0.0006548539886902864,232.88099349290133,1056,False,264
4,True,1.0,96.99836730957031,14,0.0006521865341822527,135.5443434715271,1060,False,265
4,True,1.0,38.926490783691406,14,0.0006495143058152936,22.16216814517975,1064,False,266
4,True,0.9999998211860657,6.89626407623291,14,0.0006468373876894337,2.570334527641535,1068,False,267
4,True,0.9999999403953552,11.18793773651123,14,0.0006441558640522927,5.3414903692901134,1072,False,268
4,True,1.0,15.941614151000977,14,0.0006414698192964349,6.744534723460674,1076,False,269
4,True,0.9999998211860657,8.816275596618652,14,0.0006387793379567123,6.345349453389645,1080,False,270
4,True,0.9999998807907104,23.585845947265625,14,0.0006360845047076047,36.22061383724213,1084,False,271
4,True,1.0,153.92665100097656,14,0.0006333854043605542,149.8050087094307,1088,False,272
4,True,0.9999997019767761,4.059088706970215,14,0.0006306821218612972,2.3784735649824142,1092,False,273
4,True,0.9999999403953552,14.28519058227539,14,0.0006279747422871896,8.214230015873909,1096,False,274
4,True,0.9999998807907104,10.283950805664062,14,0.0006252633508445299,6.052152145653963,1100,False,275
4,True,0.9999999403953552,7.462509632110596,14,0.0006225480328658781,17.241617240011692,1104,False,276
4,True,0.9999997019767761,3.5430421829223633,14,0.0006198288738073695,3.573772981762886,1108,False,277
4,True,0.9999995231628418,2.9695496559143066,14,0.0006171059592460249,2.7310272604227066,1112,False,278
4,True,0.9999999403953552,11.589149475097656,14,0.0006143793748770583,5.796533033251762,1116,False,279
4,True,0.9999995827674866,2.241732358932495,14,0.0006116492065111791,6.070354778319597,1120,False,280
4,True,0.9999999403953552,39.5970573425293,15,0.0006089155400718922,64.1174111366272,1124,False,281
4,True,1.0,84.92709350585938,15,0.0006061784615927929,48.24593472480774,1128,False,282
4,False,0.5666670799255371,0.5666670799255371,15,0.0006034380572148601,0.2939010299742222,1132,False,283
4,False,0.9859201908111572,0.9859201908111572,15,0.0006006944131837448,2.3159908652305603,1136,False,284
4,True,0.9999999403953552,139.55569458007812,15,0.0005979476158470562,93.84496831893921,1140,False,285
4,True,0.9999999403953552,15.911816596984863,15,0.0005951977516516435,8.77701710909605,1144,False,286
4,True,1.0,105.74305725097656,15,0.000592444907140876,67.33842313289642,1148,False,287
4,True,0.9999998211860657,7.948795318603516,15,0.0005896891689519191,6.667685516178608,1152,False,288
4,True,0.9999997019767761,2.6326544284820557,15,0.0005869306238130075,2.5997883677482605,1156,False,289
4,True,1.0,360.99188232421875,15,0.0005841693585407159,719.207802772522,1160,False,290
4,True,0.9999998807907104,14.25322151184082,15,0.0005814054600372269,6.785497665405273,1164,False,291
4,True,1.0,326.7375793457031,15,0.0005786390152875954,193.38791120052338,1168,False,292
4,True,0.9999998807907104,7.207908630371094,15,0.0005758701113570119,16.615608543157578,1172,False,293
4,True,1.0,202.63478088378906,15,0.0005730988353880615,135.81084060668945,1176,False,294
4,True,1.0,74.03413391113281,15,0.0005703252745979822,99.5351984500885,1180,False,295
4,True,0.9999998211860657,14.208992004394531,15,0.000567549516275919,2.053202375769615,1184,False,296
4,True,0.9999998807907104,22.251171112060547,15,0.0005647716477801781,11.406705677509308,1188,False,297
4,True,1.0,326.39410400390625,15,0.0005619917565354763,745.8511927351356,1192,False,298
4,True,0.9999995231628418,2.226447820663452,15,0.0005592099300301901,2.1560555398464203,1196,False,299
4,True,1.0,18.466209411621094,15,0.0005564262558136023,10.722998261451721,1200,False,300
4,True,0.9999999403953552,84.71237182617188,16,0.000553640821493147,38.08423504978418,1204,False,301
